STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03,WV20
USW00013969,Netaji Subhash Chandra Bose International Airport,18-08-1952,,,,0.19,0,,97,70,,,,,34.7,,,,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,19-08-1952,,,,0.28,0,,97,76,,,,,34.7,,,,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,20-08-1952,,,,0,0,,104,76,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,21-08-1952,,,,0,0,,99,75,,,,,34.7,,,,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,22-08-1952,,,,0.15,0,,87,71,,,,,34.7,,,,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,23-08-1952,,,,0.4,0,,79,70,,,,,34.7,,,1,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,24-08-1952,,,,0.04,0,,88,67,,,,,34.7,,,,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,25-08-1952,,,,0.02,0,,91,66,,,,,34.7,,,,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,26-08-1952,,,,0,0,,92,74,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,27-08-1952,,,,0.1,0,,85,71,,,,,34.7,,,,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,28-08-1952,,,,0,0,,96,71,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,29-08-1952,,,,0,0,,95,72,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,30-08-1952,,,,0,0,,97,73,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,31-08-1952,,,,0,0,,101,71,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,01-09-1952,,,,0,0,,85,57,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,02-09-1952,,,,0,0,,82,51,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,03-09-1952,,,,0,0,,91,55,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,04-09-1952,,,,0,0,,97,61,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,05-09-1952,,,,0,0,,95,64,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,06-09-1952,,,,0,0,,94,58,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,07-09-1952,,,,0,0,,94,57,,,,,34.7,,,,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,08-09-1952,,,,0,0,,96,63,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,09-09-1952,,,,0,0,,94,65,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,10-09-1952,,,,0,0,,93,69,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,11-09-1952,,,,0,0,,92,65,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,12-09-1952,,,,0,0,,93,62,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,13-09-1952,,,,0,0,,95,69,,,,,34.7,,,,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,14-09-1952,,,,0,0,,88,66,,,,,34.7,,,,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,15-09-1952,,,,0,0,,90,58,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,16-09-1952,,,,0,0,,100,64,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,17-09-1952,,,,0.27,0,,88,65,,,,,34.7,,,,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,18-09-1952,,,,0,0,,96,59,,,,,34.7,,,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,19-09-1952,,,,0,0,,88,53,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,20-09-1952,,,,0,0,,77,56,,,,,34.7,,,,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,21-09-1952,,,,0.01,0,,64,51,,,,,34.7,,,,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,22-09-1952,,,,0,0,,80,49,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,23-09-1952,,,,0,0,,79,46,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,24-09-1952,,,,0,0,,84,46,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,25-09-1952,,,,0,0,,89,54,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,26-09-1952,,,,0,0,,93,54,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,27-09-1952,,,,0,0,,94,55,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,28-09-1952,,,,0,0,,94,59,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,29-09-1952,,,,0,0,,93,57,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,30-09-1952,,,,0,0,,94,58,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,01-10-1952,,,,0,0,,95,59,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,02-10-1952,,,,0,0,,75,51,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,03-10-1952,,,,0,0,,89,50,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,04-10-1952,,,,0,0,,82,56,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,05-10-1952,,,,0,0,,62,46,,,,,34.7,,,,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,06-10-1952,,,,0,0,,58,34,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,07-10-1952,,,,0,0,,61,26,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,08-10-1952,,,,0,0,,68,29,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,09-10-1952,,,,0,0,,74,34,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,10-10-1952,,,,0,0,,79,36,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,11-10-1952,,,,0,0,,85,46,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,12-10-1952,,,,0,0,,90,58,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,13-10-1952,,,,0,0,,90,54,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,14-10-1952,,,,0,0,,69,44,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,15-10-1952,,,,0,0,,64,33,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,16-10-1952,,,,0,0,,74,40,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,17-10-1952,,,,0,0,,69,40,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,18-10-1952,,,,0,0,,69,34,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,19-10-1952,,,,0,0,,81,35,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,20-10-1952,,,,0,0,,64,46,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,21-10-1952,,,,0,0,,60,37,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,22-10-1952,,,,0,0,,69,31,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,23-10-1952,,,,0,0,,77,36,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,24-10-1952,,,,0,0,,81,39,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,25-10-1952,,,,0,0,,87,49,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,26-10-1952,,,,0,0,,89,54,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,27-10-1952,,,,0,0,,71,45,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,28-10-1952,,,,0,0,,54,29,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,29-10-1952,,,,0,0,,68,27,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,30-10-1952,,,,0,0,,77,45,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,31-10-1952,,,,0,0,,79,48,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,01-11-1952,,,,0,0,,82,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,02-11-1952,,,,0,0,,69,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,03-11-1952,,,,0,0,,59,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,04-11-1952,,,,0,0,,69,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,05-11-1952,,,,0,0,,74,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,06-11-1952,,,,0,0,,62,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,07-11-1952,,,,0,0,,71,39,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,08-11-1952,,,,0,0,,72,47,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,09-11-1952,,,,0.1,0,,48,33,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,10-11-1952,,,,0,0,,46,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,11-11-1952,,,,0,0,,64,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,12-11-1952,,,,0,0,,74,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,13-11-1952,,,,0,0,,71,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,14-11-1952,,,,0,0,,72,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,15-11-1952,,,,0,0,,80,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,16-11-1952,,,,0,0,,82,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,17-11-1952,,,,0.2,0,,73,45,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,18-11-1952,,,,0,0,,55,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,19-11-1952,,,,0,0,,49,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,20-11-1952,,,,0,0,,55,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,21-11-1952,,,,0,0,,63,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,22-11-1952,,,,0,0,,53,41,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,23-11-1952,,,,0.45,0,,44,39,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,24-11-1952,,,,0.67,0,,46,39,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,25-11-1952,,,,1.01,0,,45,28,,,,,,,,1,,,,,,,,1,,,,,,1,,1,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,26-11-1952,,,,0,1,,30,22,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,27-11-1952,,,,0,0,,29,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,28-11-1952,,,,0.05,0,,29,17,,,,,,,,,,,,,1,,,,,,,,,1,,1,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,29-11-1952,,,,0,1,,36,21,,,,,,,,,,,,,1,,,,,,,,,1,,1,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,30-11-1952,,,,0,0,,39,16,,,,,,,,,,,1,,,,,,,,,,,1,,1,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,01-12-1952,,,,0,0,,37,31,,,,,,,,1,,,,,,,,,,,,,,1,,1,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,02-12-1952,,,,0,0,,43,26,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,03-12-1952,,,,0,0,,43,37,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,04-12-1952,,,,0.02,0,,51,34,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,05-12-1952,,,,0,0,,63,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,06-12-1952,,,,0,0,,56,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,07-12-1952,,,,0,0,,57,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,08-12-1952,,,,0,0,,60,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,09-12-1952,,,,0,0,,55,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,10-12-1952,,,,0,0,,51,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,11-12-1952,,,,0,0,,57,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,12-12-1952,,,,0,0,,46,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,13-12-1952,,,,0,0,,42,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,14-12-1952,,,,0,0,,35,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,15-12-1952,,,,0,0,,52,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,16-12-1952,,,,0,0,,61,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,17-12-1952,,,,0,0,,60,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,18-12-1952,,,,0.2,0,,41,30,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,19-12-1952,,,,0.47,0,,38,28,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,20-12-1952,,,,0,0,,31,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,21-12-1952,,,,0.12,0,,40,28,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,22-12-1952,,,,0.02,0,,41,31,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,23-12-1952,,,,0,0,,40,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,24-12-1952,,,,0.04,0,,30,18,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,25-12-1952,,,,0,1,,26,19,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,26-12-1952,,,,0,1,,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,27-12-1952,,,,0,0,,33,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,28-12-1952,,,,0,0,,49,18,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,29-12-1952,,,,0,0,,42,29,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,30-12-1952,,,,0,0,,43,26,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,31-12-1952,,,,0,0,,47,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,01-01-1953,,,,0,0,,56,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,02-01-1953,,,,0,0,,41,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,03-01-1953,,,,0,0,,49,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,04-01-1953,,,,0,0,,53,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,05-01-1953,,,,0,0,,46,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,06-01-1953,,,,0,0,,42,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,07-01-1953,,,,0,0,,35,23,,,,,,,,,,,1,,1,,,,,,,,,1,,1,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,08-01-1953,,,,0,0,,49,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,09-01-1953,,,,0,0,,45,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,10-01-1953,,,,0,0,,58,23,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,11-01-1953,,,,0,0,,57,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,12-01-1953,,,,0,0,,69,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,13-01-1953,,,,0,0,,65,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,14-01-1953,,,,0,0,,65,27,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,15-01-1953,,,,0,0,,64,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,16-01-1953,,,,0.07,0,,20,8,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,17-01-1953,,,,0.06,3,,31,14,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,18-01-1953,,,,0,2,,43,24,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,19-01-1953,,,,0,0,,51,24,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,20-01-1953,,,,0,0,,42,28,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,21-01-1953,,,,0,0,,61,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,22-01-1953,,,,0.01,0,,45,30,,,,,,,,1,,,,,1,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,23-01-1953,,,,0.02,0,,44,29,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,24-01-1953,,,,0,0,,55,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,25-01-1953,,,,0,0,,74,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,26-01-1953,,,,0,0,,70,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,27-01-1953,,,,0,0,,58,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,28-01-1953,,,,0,0,,58,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,29-01-1953,,,,0,0,,65,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,30-01-1953,,,,0,0,,67,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,31-01-1953,,,,0,0,,64,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,01-02-1953,,,,0,0,,70,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,02-02-1953,,,,0,0,,66,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,03-02-1953,,,,0,0,,67,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,04-02-1953,,,,0,0,,74,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,05-02-1953,,,,0,0,,60,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,06-02-1953,,,,0,0,,60,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,07-02-1953,,,,0,0,,58,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,08-02-1953,,,,0,0,,68,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,09-02-1953,,,,0.05,0,,56,49,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,10-02-1953,,,,0.3,0,,50,32,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,11-02-1953,,,,0,0,,41,30,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,12-02-1953,,,,0,0,,45,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,13-02-1953,,,,0,0,,50,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,14-02-1953,,,,0,0,,53,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
